Codigo,Marca,Modelo,Años,Año_Inicio,Año_Fin,Motor,Cilindros,Tipo,Sistema,Referencias_Cruzadas,Imagen
FILS220,"Jeep (Plataformas Cherokee, Grand Cherokee & Wrangler)",Cedazo,Jeep,,,Grand Cherokee,97-04,Cedazo / Filtro de Succión Interno para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/17.png
FILS220,"Jeep (Plataformas Cherokee, Grand Cherokee & Wrangler)",Cedazo,Jeep,,,Grand Cherokee,97-98,Cedazo / Filtro de Succión Interno para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/17.png
FILS220,"Jeep (Plataformas Cherokee, Grand Cherokee & Wrangler)",Cedazo,Jeep,,,Wrangler,03-04,Cedazo / Filtro de Succión Interno para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/17.png
FILS220,"Jeep (Plataformas Cherokee, Grand Cherokee & Wrangler)",Cedazo,Jeep,,,Wrangler,97-04,Cedazo / Filtro de Succión Interno para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/17.png
FILS221,"Chrysler / Jeep (Cedazo Externo para Bomba de Combustible - Cherokee, Grand Cherokee, Wrangler)",Cedazo,Jeep,,,Cherokee,97-00,Cedazo / Filtro Primario de Succión para Bomba de Combustible (Fuel Pump Strainer Filter),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/18.png
FILS221,"Chrysler / Jeep (Cedazo Externo para Bomba de Combustible - Cherokee, Grand Cherokee, Wrangler)",Cedazo,Jeep,,,Cherokee,97-00,Cedazo / Filtro Primario de Succión para Bomba de Combustible (Fuel Pump Strainer Filter),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/18.png
FILS221,"Chrysler / Jeep (Cedazo Externo para Bomba de Combustible - Cherokee, Grand Cherokee, Wrangler)",Cedazo,Jeep,,,Grand Cherokee,97-04,Cedazo / Filtro Primario de Succión para Bomba de Combustible (Fuel Pump Strainer Filter),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/18.png
FILS221,"Chrysler / Jeep (Cedazo Externo para Bomba de Combustible - Cherokee, Grand Cherokee, Wrangler)",Cedazo,Jeep,,,Grand Cherokee,97-98,Cedazo / Filtro Primario de Succión para Bomba de Combustible (Fuel Pump Strainer Filter),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/18.png
FILS221,"Chrysler / Jeep (Cedazo Externo para Bomba de Combustible - Cherokee, Grand Cherokee, Wrangler)",Cedazo,Jeep,,,Wrangler,03-04,Cedazo / Filtro Primario de Succión para Bomba de Combustible (Fuel Pump Strainer Filter),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/18.png
FILS221,"Chrysler / Jeep (Cedazo Externo para Bomba de Combustible - Cherokee, Grand Cherokee, Wrangler)",Cedazo,Jeep,,,Wrangler,97-04,Cedazo / Filtro Primario de Succión para Bomba de Combustible (Fuel Pump Strainer Filter),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/18.png
FILS36K,"Jeep (Plataformas Cherokee, Comanche, Wagoneer & Wrangler)",Cedazo,Jeep,,,Cherokee,91-93,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/19.png
FILS36K,"Jeep (Plataformas Cherokee, Comanche, Wagoneer & Wrangler)",Cedazo,Jeep,,,Cherokee,87-93,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/19.png
FILS36K,"Jeep (Plataformas Cherokee, Comanche, Wagoneer & Wrangler)",Cedazo,Jeep,,,Comanche,87-92,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/19.png
FILS36K,"Jeep (Plataformas Cherokee, Comanche, Wagoneer & Wrangler)",Cedazo,Jeep,,,Wagoneer,87-90,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/19.png
FILS36K,"Jeep (Plataformas Cherokee, Comanche, Wagoneer & Wrangler)",Cedazo,Jeep,,,Wrangler,91-93,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/19.png
FILS36K,"Jeep (Plataformas Cherokee, Comanche, Wagoneer & Wrangler)",Cedazo,Jeep,,,Wrangler,91-93,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/chrysler/19.png
C9350B,Ford (Aplicaciones Varias - Conector Negro),Arnes,Ford,,,Varios,N/A,Arnés de Conexión / Conector Eléctrico de 2 Terminales para Bomba de Combustible (Fuel Pump Connector Harness),SISTEMA DE COMBUSTIBLE Y ELÉCTRICO - LÍNEA ARNENSES Y CONECTORES,,/web/4/css/assets/product/accesorios/ford/1.png
FILS07,"Ford / Mercury (Plataformas Bronco, Explorer, Serie F & Mountaineer - Montaje Exterior)",Cedazo,Ford,,,Bronco,92-96,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/10.png
FILS07,"Ford / Mercury (Plataformas Bronco, Explorer, Serie F & Mountaineer - Montaje Exterior)",Cedazo,Ford,,,Explorer,95-96,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/10.png
FILS07,"Ford / Mercury (Plataformas Bronco, Explorer, Serie F & Mountaineer - Montaje Exterior)",Cedazo,Ford,,,F-150,90-96,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/10.png
FILS07,"Ford / Mercury (Plataformas Bronco, Explorer, Serie F & Mountaineer - Montaje Exterior)",Cedazo,Ford,,,F-250,90-96,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/10.png
FILS07,"Ford / Mercury (Plataformas Bronco, Explorer, Serie F & Mountaineer - Montaje Exterior)",Cedazo,Ford,,,F-350,90-96,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/10.png
FILS07,"Ford / Mercury (Plataformas Bronco, Explorer, Serie F & Mountaineer - Montaje Exterior)",Cedazo,Mercury,,,Mountaineer,97,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/10.png
FILS08,"Mazda / Ford (Plataformas Probe, MX-6, Tempo & 626)",Cedazo,Ford,,,Probe,93-97,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/11.png
FILS08,"Mazda / Ford (Plataformas Probe, MX-6, Tempo & 626)",Cedazo,Mazda,,,MX-6,94-97,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/11.png
FILS08,"Mazda / Ford (Plataformas Probe, MX-6, Tempo & 626)",Cedazo,Ford,,,Tempo,92-94,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/11.png
FILS08,"Mazda / Ford (Plataformas Probe, MX-6, Tempo & 626)",Cedazo,Mazda,,,626,93-98,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/11.png
FILS108,Ford (Plataforma Econoline / Super Duty - Montaje Exterior),Cedazo,Ford,,,E-150 Econoline,97-03,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/12.png
FILS108,Ford (Plataforma Econoline / Super Duty - Montaje Exterior),Cedazo,Ford,,,E-150 Econoline Club Wagon,97-99,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/12.png
FILS108,Ford (Plataforma Econoline / Super Duty - Montaje Exterior),Cedazo,Ford,,,E-250 Econoline,97-02,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/12.png
FILS108,Ford (Plataforma Econoline / Super Duty - Montaje Exterior),Cedazo,Ford,,,E-350 Econoline Club Wagon,97-02,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/12.png
FILS108,Ford (Plataforma Econoline / Super Duty - Montaje Exterior),Cedazo,Ford,,,E-450 Econoline Super Duty,00-02,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/12.png
FILS108,Ford (Plataforma Econoline / Super Duty - Montaje Exterior),Cedazo,Ford,,,E-550 Econoline Super Duty,02-03,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/12.png
FILS110,Ford / Mercury (Plataformas Explorer & Mountaineer - Montaje Exterior),Cedazo,Ford,,,Explorer,97-02,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/13.png
FILS110,Ford / Mercury (Plataformas Explorer & Mountaineer - Montaje Exterior),Cedazo,Ford,,,Explorer,97-01,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/13.png
FILS110,Ford / Mercury (Plataformas Explorer & Mountaineer - Montaje Exterior),Cedazo,Ford,,,Explorer Sport Trac,01,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/13.png
FILS110,Ford / Mercury (Plataformas Explorer & Mountaineer - Montaje Exterior),Cedazo,Ford,,,Explorer XLT,97-01,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/13.png
FILS110,Ford / Mercury (Plataformas Explorer & Mountaineer - Montaje Exterior),Cedazo,Mercury,,,Mountaineer,98-01,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/13.png
FILS110,Ford / Mercury (Plataformas Explorer & Mountaineer - Montaje Exterior),Cedazo,Mercury,,,Mountaineer,97-01,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/13.png
FILS17,"Ford (Plataformas Contour, Courier, Escort, Focus, Ikon & Windstar - Montaje Exterior)",Cedazo,Ford,,,Contour,00,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/14.png
FILS17,"Ford (Plataformas Contour, Courier, Escort, Focus, Ikon & Windstar - Montaje Exterior)",Cedazo,Ford,,,Courier,01-04,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/14.png
FILS17,"Ford (Plataformas Contour, Courier, Escort, Focus, Ikon & Windstar - Montaje Exterior)",Cedazo,Ford,,,Escort,99-00,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/14.png
FILS17,"Ford (Plataformas Contour, Courier, Escort, Focus, Ikon & Windstar - Montaje Exterior)",Cedazo,Ford,,,Focus,00-04,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/14.png
FILS17,"Ford (Plataformas Contour, Courier, Escort, Focus, Ikon & Windstar - Montaje Exterior)",Cedazo,Ford,,,Ikon,01-04,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/14.png
FILS17,"Ford (Plataformas Contour, Courier, Escort, Focus, Ikon & Windstar - Montaje Exterior)",Cedazo,Ford,,,Windstar,98-03,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/14.png
FILS18,Ford (Plataformas E-250 Econoline & F-250),Cedazo,Ford,,,E-250 Econoline,80,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/15.png
FILS18,Ford (Plataformas E-250 Econoline & F-250),Cedazo,Ford,,,E-250 Econoline Chateau,80,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/15.png
FILS18,Ford (Plataformas E-250 Econoline & F-250),Cedazo,Ford,,,E-250 Econoline Custom,80,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/15.png
FILS18,Ford (Plataformas E-250 Econoline & F-250),Cedazo,Ford,,,F-250 Custom,80-81,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/15.png
FILS18,Ford (Plataformas E-250 Econoline & F-250),Cedazo,Ford,,,F-250 Ranger,80-81,Cedazo / Filtro de Aspiración para Bomba de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/15.png
FILS19,Ford (Plataforma Focus - Montaje Interior),Cedazo,Ford,,,Focus,00-04,Cedazo / Filtro de Aspiración Interior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/16.png
FILS32,"Ford / Mercury (Plataformas Contour, Escape, Excursion, Fiesta, Freestar & Mariner - Montaje Interior)",Cedazo,Ford,,,Contour,00,Cedazo / Filtro de Aspiración Interior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/17.png
FILS32,"Ford / Mercury (Plataformas Contour, Escape, Excursion, Fiesta, Freestar & Mariner - Montaje Interior)",Cedazo,Ford,,,Escape,01-07,Cedazo / Filtro de Aspiración Interior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/17.png
FILS32,"Ford / Mercury (Plataformas Contour, Escape, Excursion, Fiesta, Freestar & Mariner - Montaje Interior)",Cedazo,Ford,,,Excursion,01-03,Cedazo / Filtro de Aspiración Interior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/17.png
FILS32,"Ford / Mercury (Plataformas Contour, Escape, Excursion, Fiesta, Freestar & Mariner - Montaje Interior)",Cedazo,Ford,,,Fiesta,01-04,Cedazo / Filtro de Aspiración Interior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/17.png
FILS32,"Ford / Mercury (Plataformas Contour, Escape, Excursion, Fiesta, Freestar & Mariner - Montaje Interior)",Cedazo,Ford,,,Freestar,04-06,Cedazo / Filtro de Aspiración Interior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/17.png
FILS32,"Ford / Mercury (Plataformas Contour, Escape, Excursion, Fiesta, Freestar & Mariner - Montaje Interior)",Cedazo,Mercury,,,Mariner,05-07,Cedazo / Filtro de Aspiración Interior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/17.png
FILS46,"Ford / Mercury / Nissan (Plataformas Aerostar, Ranger, Taurus, Thunderbird, Sable & Quest - Montaje Exterior)",Cedazo,Ford,,,Aerostar,86-87,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/18.png
FILS46,"Ford / Mercury / Nissan (Plataformas Aerostar, Ranger, Taurus, Thunderbird, Sable & Quest - Montaje Exterior)",Cedazo,Ford,,,Ranger,89-97,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/18.png
FILS46,"Ford / Mercury / Nissan (Plataformas Aerostar, Ranger, Taurus, Thunderbird, Sable & Quest - Montaje Exterior)",Cedazo,Ford,,,Taurus,86-90,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/18.png
FILS46,"Ford / Mercury / Nissan (Plataformas Aerostar, Ranger, Taurus, Thunderbird, Sable & Quest - Montaje Exterior)",Cedazo,Ford,,,Thunderbird,88-85,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/18.png
FILS46,"Ford / Mercury / Nissan (Plataformas Aerostar, Ranger, Taurus, Thunderbird, Sable & Quest - Montaje Exterior)",Cedazo,Mercury,,,Sable,86,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/18.png
FILS46,"Ford / Mercury / Nissan (Plataformas Aerostar, Ranger, Taurus, Thunderbird, Sable & Quest - Montaje Exterior)",Cedazo,Nissan,,,Quest,98-93,Cedazo / Filtro de Aspiración Exterior para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/18.png
FILS522,"Ford (Plataformas E-250, Explorer, Lobo & F-150 Pickup)",Cedazo,Ford,,,E-250,04-09,Cedazo / Filtro de Aspiración para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/19.png
FILS522,"Ford (Plataformas E-250, Explorer, Lobo & F-150 Pickup)",Cedazo,Ford,,,Explorer,02-05,Cedazo / Filtro de Aspiración para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/19.png
FILS522,"Ford (Plataformas E-250, Explorer, Lobo & F-150 Pickup)",Cedazo,Ford,,,Explorer,02-05,Cedazo / Filtro de Aspiración para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/19.png
FILS522,"Ford (Plataformas E-250, Explorer, Lobo & F-150 Pickup)",Cedazo,Ford,,,Lobo,04-08,Cedazo / Filtro de Aspiración para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/19.png
FILS522,"Ford (Plataformas E-250, Explorer, Lobo & F-150 Pickup)",Cedazo,Ford,,,Lobo,04-08,Cedazo / Filtro de Aspiración para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/19.png
FILS522,"Ford (Plataformas E-250, Explorer, Lobo & F-150 Pickup)",Cedazo,Ford,,,F-150 Pickup,04-08,Cedazo / Filtro de Aspiración para Módulo de Combustible (Fuel Pump Strainer),SISTEMA DE COMBUSTIBLE Y FILTRACIÓN - LÍNEA CEDAZOS DE BOMBA DE COMBUSTIBLE,,/web/4/css/assets/product/accesorios/ford/19.png
